Transaction_ID,Transaction_Time_Seconds,Hour_of_Day,Amount,Actual_Class,Actual_Label,Prediction,Fraud_Probability,Risk_Score,Risk_Level,Top_Predictive_Feature
TX_MON_12207,142873.0,15,9.09,0,Legitimate,LEGITIMATE,0.0054,0.54,LOW,V4
TX_MON_12208,160251.0,20,0.77,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V25
TX_MON_12209,133528.0,13,118.97,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V20
TX_MON_12210,44151.0,12,139.98,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,sin_hour
TX_MON_12211,148664.0,17,3.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12212,88487.0,0,9.99,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V17
TX_MON_12213,38290.0,10,300.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,Amount
TX_MON_12214,54187.0,15,0.99,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,sin_hour
TX_MON_12215,35496.0,9,12.13,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V25
TX_MON_12216,17235.0,4,2.29,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,cos_hour
TX_MON_12217,58003.0,16,10.54,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V27
TX_MON_12218,53937.0,14,261.87,1,Fraud,FRAUD,0.9893,98.93,HIGH,V14
TX_MON_12219,120729.0,9,0.89,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,log_amount
TX_MON_12220,74446.0,20,29.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,sin_hour
TX_MON_12221,73737.0,20,39.99,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,V20
TX_MON_12222,147134.0,16,2.69,0,Legitimate,LEGITIMATE,0.0024,0.24,LOW,V1
TX_MON_12223,35193.0,9,25.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V6
TX_MON_12224,11229.0,3,53.33,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V20
TX_MON_12225,124701.0,10,14.38,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V4
TX_MON_12226,64067.0,17,204.0,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,cos_hour
TX_MON_12227,164018.0,21,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12228,42430.0,11,59.35,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_12229,157537.0,19,0.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12230,155823.0,19,10.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12231,140293.0,14,0.77,1,Fraud,FRAUD,0.9822,98.22,HIGH,V14
TX_MON_12232,157696.0,19,0.89,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_12233,124360.0,10,189.75,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_12234,134769.0,13,925.31,1,Fraud,FRAUD,0.997,99.7,HIGH,V14
TX_MON_12235,82215.0,22,1.29,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_12236,44247.0,12,1380.55,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,Amount
TX_MON_12237,117738.0,8,30.34,0,Legitimate,LEGITIMATE,0.0272,2.72,LOW,V4
TX_MON_12238,64068.0,17,276.0,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,cos_hour
TX_MON_12239,40197.0,11,6.6,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V6
TX_MON_12240,141139.0,15,1.98,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,V8
TX_MON_12241,144262.0,16,15.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V6
TX_MON_12242,131357.0,12,121.4,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V4
TX_MON_12243,125475.0,10,9.7,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V25
TX_MON_12244,66051.0,18,38.94,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12245,38899.0,10,1.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_12246,76937.0,21,65.0,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,sin_hour
TX_MON_12247,125643.0,10,89.99,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V3
TX_MON_12248,72861.0,20,37.31,0,Legitimate,LEGITIMATE,0.0043,0.43,LOW,V1
TX_MON_12249,156486.0,19,58.94,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12250,141156.0,15,14.9,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,sin_hour
TX_MON_12251,44321.0,12,177.7,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12252,53550.0,14,14.99,0,Legitimate,LEGITIMATE,0.0027,0.27,LOW,sin_hour
TX_MON_12253,83181.0,23,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12254,77197.0,21,1.79,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_12255,70885.0,19,1.29,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_12256,148193.0,17,120.93,0,Legitimate,LEGITIMATE,0.0015,0.15,LOW,V16
TX_MON_12257,164060.0,21,12.1,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V22
TX_MON_12258,75981.0,21,1.78,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_12259,142033.0,15,49.99,0,Legitimate,LEGITIMATE,0.0485,4.85,LOW,V14
TX_MON_12260,126662.0,11,18.8,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V4
TX_MON_12261,61918.0,17,950.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,Amount
TX_MON_12262,61108.0,16,101.5,1,Fraud,FRAUD,0.9992,99.92,HIGH,V14
TX_MON_12263,68016.0,18,122.34,0,Legitimate,LEGITIMATE,0.0019,0.19,LOW,cos_hour
TX_MON_12264,30694.0,8,125.9,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V25
TX_MON_12265,154200.0,18,30.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_12266,128802.0,11,4.8,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_12267,153287.0,18,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12268,32628.0,9,273.77,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,Amount
TX_MON_12269,48884.0,13,19.73,1,Fraud,FRAUD,0.9835,98.35,HIGH,V14
TX_MON_12270,4649.0,1,19.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_12271,158428.0,20,3.59,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_12272,130141.0,12,45.98,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_12273,52790.0,14,109.99,0,Legitimate,LEGITIMATE,0.0065,0.65,LOW,sin_hour
TX_MON_12274,85389.0,23,9.2,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_12275,39956.0,11,4.99,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,log_amount
TX_MON_12276,122270.0,9,33.38,0,Legitimate,LEGITIMATE,0.0103,1.03,LOW,V4
TX_MON_12277,154608.0,18,74.99,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_12278,81965.0,22,11.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12279,125610.0,10,105.93,0,Legitimate,LEGITIMATE,0.004,0.4,LOW,V4
TX_MON_12280,67602.0,18,7.99,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,cos_hour
TX_MON_12281,93310.0,1,6.2,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_12282,62179.0,17,125.76,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V1
TX_MON_12283,33336.0,9,25.28,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V28
TX_MON_12284,156926.0,19,59.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12285,121629.0,9,15.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V20
TX_MON_12286,124146.0,10,5.04,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_12287,53255.0,14,2.97,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,sin_hour
TX_MON_12288,159133.0,20,293.72,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,Amount
TX_MON_12289,154625.0,18,146.79,0,Legitimate,LEGITIMATE,0.0244,2.44,LOW,cos_hour
TX_MON_12290,148836.0,17,18.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_12291,83235.0,23,32.13,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,V8
TX_MON_12292,122388.0,9,1.98,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_12293,120995.0,9,12.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V6
TX_MON_12294,122787.0,10,211.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V11
TX_MON_12295,42017.0,11,12.76,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_12296,73854.0,20,29.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_12297,59675.0,16,11.99,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V28
TX_MON_12298,120842.0,9,167.23,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V9
TX_MON_12299,46208.0,12,101.44,0,Legitimate,LEGITIMATE,0.0029,0.29,LOW,V1
TX_MON_12300,165549.0,21,4.49,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12301,62436.0,17,152.96,0,Legitimate,LEGITIMATE,0.0031,0.31,LOW,V1
TX_MON_12302,112981.0,7,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12303,52419.0,14,42.0,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,sin_hour
TX_MON_12304,45519.0,12,503.8,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V1
TX_MON_12305,121789.0,9,1.29,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,log_amount
TX_MON_12306,125034.0,10,156.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V18
TX_MON_12307,73299.0,20,160.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_12308,47433.0,13,171.5,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_12309,52838.0,14,52.15,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_12310,145210.0,16,9.97,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V1
TX_MON_12311,110814.0,6,11.27,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_12312,121539.0,9,210.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V4
TX_MON_12313,78329.0,21,79.0,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,V20
TX_MON_12314,129175.0,11,16.98,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12315,137535.0,14,84.89,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_12316,41189.0,11,1.98,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_12317,23608.0,6,49.9,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V20
TX_MON_12318,106064.0,5,1.78,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12319,141983.0,15,166.8,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_12320,124341.0,10,4.49,0,Legitimate,LEGITIMATE,0.0056,0.56,LOW,V1
TX_MON_12321,28812.0,8,9.99,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V22
TX_MON_12322,86860.0,0,99.45,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V22
TX_MON_12323,126457.0,11,194.73,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V18
TX_MON_12324,88045.0,0,0.0,0,Legitimate,LEGITIMATE,0.003,0.3,LOW,V4
TX_MON_12325,167600.0,22,4.49,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_12326,69522.0,19,495.0,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,Amount
TX_MON_12327,62939.0,17,78.91,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,cos_hour
TX_MON_12328,47723.0,13,30.13,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12329,62016.0,17,61.13,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_12330,40687.0,11,1.78,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,V1
TX_MON_12331,32647.0,9,35.83,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V1
TX_MON_12332,61876.0,17,41.14,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,V4
TX_MON_12333,152680.0,18,0.74,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_12334,150420.0,17,9.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12335,143270.0,15,7.57,0,Legitimate,LEGITIMATE,0.0025,0.25,LOW,V4
TX_MON_12336,38765.0,10,307.14,0,Legitimate,LEGITIMATE,0.0286,2.86,LOW,Amount
TX_MON_12337,58929.0,16,0.89,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V11
TX_MON_12338,133056.0,12,9.98,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_12339,123009.0,10,113.56,0,Legitimate,LEGITIMATE,0.0029,0.29,LOW,V4
TX_MON_12340,89581.0,0,133.06,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_12341,115855.0,8,50.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V7
TX_MON_12342,154553.0,18,1.79,0,Legitimate,LEGITIMATE,0.0028,0.28,LOW,V1
TX_MON_12343,144349.0,16,41.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V11
TX_MON_12344,141647.0,15,4.57,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,log_amount
TX_MON_12345,50920.0,14,76.1,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_12346,78323.0,21,29.9,0,Legitimate,LEGITIMATE,0.0023,0.23,LOW,sin_hour
TX_MON_12347,78532.0,21,55.0,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,sin_hour
TX_MON_12348,77942.0,21,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_12349,77529.0,21,45.0,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,sin_hour
TX_MON_12350,90061.0,1,11.57,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_12351,90574.0,1,12.39,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V12
TX_MON_12352,36566.0,10,104.38,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,V1
TX_MON_12353,25254.0,7,99.99,1,Fraud,FRAUD,0.9959,99.59,HIGH,V14
TX_MON_12354,169884.0,23,50.07,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_12355,164807.0,21,25.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V20
TX_MON_12356,121806.0,9,140.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V23
TX_MON_12357,40042.0,11,2.0,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,log_amount
TX_MON_12358,117095.0,8,140.14,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V23
TX_MON_12359,146721.0,16,195.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V17
TX_MON_12360,78012.0,21,1.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,log_amount
TX_MON_12361,136220.0,13,1.29,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,sin_hour
TX_MON_12362,39077.0,10,64.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V25
TX_MON_12363,13273.0,3,4.49,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V12
TX_MON_12364,56887.0,15,5.0,1,Fraud,FRAUD,0.999,99.9,HIGH,V14
TX_MON_12365,148767.0,17,260.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_12366,75859.0,21,1.98,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,sin_hour
TX_MON_12367,139792.0,14,30.24,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,sin_hour
TX_MON_12368,11362.0,3,9.99,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V4
TX_MON_12369,79032.0,21,13.85,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12370,80008.0,22,123.49,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_12371,75342.0,20,1.98,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,sin_hour
TX_MON_12372,81965.0,22,2.69,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_12373,68357.0,18,19.59,1,Fraud,LEGITIMATE,0.3043,30.43,MEDIUM,V16
TX_MON_12374,85052.0,23,0.76,0,Legitimate,LEGITIMATE,0.0046,0.46,LOW,sin_hour
TX_MON_12375,71576.0,19,79.0,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,cos_hour
TX_MON_12376,62681.0,17,166.48,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,cos_hour
TX_MON_12377,81788.0,22,22.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_12378,9026.0,2,0.89,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V11
TX_MON_12379,54250.0,15,23.0,0,Legitimate,LEGITIMATE,0.0098,0.98,LOW,sin_hour
TX_MON_12380,36482.0,10,30.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_12381,49697.0,13,36.17,0,Legitimate,LEGITIMATE,0.0238,2.38,LOW,V1
TX_MON_12382,132855.0,12,20.97,0,Legitimate,LEGITIMATE,0.015,1.5,LOW,sin_hour
TX_MON_12383,131861.0,12,18.23,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,sin_hour
TX_MON_12384,37160.0,10,3.78,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_12385,77938.0,21,1.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_12386,68546.0,19,199.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_12387,30944.0,8,95.75,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_12388,56966.0,15,8.9,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_12389,100298.0,3,1.0,1,Fraud,FRAUD,0.9964,99.64,HIGH,V14
TX_MON_12390,149519.0,17,9.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_12391,39720.0,11,84.95,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V16
TX_MON_12392,123173.0,10,10.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V6
TX_MON_12393,53368.0,14,35.85,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12394,6368.0,1,0.99,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V12
TX_MON_12395,66145.0,18,148.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_12396,142526.0,15,264.98,0,Legitimate,LEGITIMATE,0.0608,6.08,LOW,V8
TX_MON_12397,55055.0,15,669.0,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,Amount
TX_MON_12398,59562.0,16,136.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V25
TX_MON_12399,147241.0,16,101.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_12400,65416.0,18,4.59,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,V4
TX_MON_12401,43567.0,12,282.72,0,Legitimate,LEGITIMATE,0.0068,0.68,LOW,Amount
TX_MON_12402,109061.0,6,1.0,0,Legitimate,LEGITIMATE,0.0668,6.68,LOW,V4
TX_MON_12403,28822.0,8,9.99,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V22
TX_MON_12404,156710.0,19,7.59,1,Fraud,FRAUD,0.7362,73.62,HIGH,V4
TX_MON_12405,48620.0,13,188.0,0,Legitimate,LEGITIMATE,0.0309,3.09,LOW,V20
TX_MON_12406,152341.0,18,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12407,71578.0,19,10.77,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12408,167925.0,22,1.29,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,log_amount
TX_MON_12409,129764.0,12,362.55,1,Fraud,FRAUD,0.9961,99.61,HIGH,V14
TX_MON_12410,65450.0,18,15.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12411,159307.0,20,4.49,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V1
TX_MON_12412,112566.0,7,16.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12413,121298.0,9,0.76,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_12414,156312.0,19,500.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,Amount
TX_MON_12415,115600.0,8,29.24,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V5
TX_MON_12416,8878.0,2,1.0,1,Fraud,FRAUD,0.9978,99.78,HIGH,V14
TX_MON_12417,141284.0,15,104.9,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_12418,159137.0,20,0.76,0,Legitimate,LEGITIMATE,0.0056,0.56,LOW,V14
TX_MON_12419,125395.0,10,110.92,0,Legitimate,LEGITIMATE,0.0035,0.35,LOW,V1
TX_MON_12420,64690.0,17,146.35,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12421,116869.0,8,1.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,log_amount
TX_MON_12422,128737.0,11,73.8,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V20
TX_MON_12423,94514.0,2,31.85,0,Legitimate,LEGITIMATE,0.002,0.2,LOW,V12
TX_MON_12424,161154.0,20,0.38,1,Fraud,FRAUD,0.9983,99.83,HIGH,V14
TX_MON_12425,69129.0,19,40.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12426,32745.0,9,717.15,1,Fraud,FRAUD,0.9783,97.83,HIGH,V14
TX_MON_12427,54833.0,15,36.75,0,Legitimate,LEGITIMATE,0.0053,0.53,LOW,sin_hour
TX_MON_12428,171619.0,23,25.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_12429,92092.0,1,18.0,1,Fraud,FRAUD,0.9494,94.94,HIGH,V14
TX_MON_12430,165132.0,21,12.31,1,Fraud,FRAUD,0.7767,77.67,HIGH,V4
TX_MON_12431,64093.0,17,294.9,1,Fraud,FRAUD,0.9991,99.91,HIGH,V14
TX_MON_12432,42725.0,11,60.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_12433,139547.0,14,0.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12434,72327.0,20,238.9,1,Fraud,FRAUD,0.9981,99.81,HIGH,V14
TX_MON_12435,85832.0,23,1.98,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_12436,72237.0,20,1.66,0,Legitimate,LEGITIMATE,0.0035,0.35,LOW,log_amount
TX_MON_12437,119067.0,9,40.95,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V26
TX_MON_12438,161236.0,20,0.89,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_12439,80531.0,22,1.79,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V14
TX_MON_12440,20780.0,5,11.85,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_12441,51023.0,14,4.9,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_12442,101365.0,4,72.85,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12443,122257.0,9,17.98,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V23
TX_MON_12444,83665.0,23,49.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V4
TX_MON_12445,151854.0,18,4.79,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,cos_hour
TX_MON_12446,128425.0,11,14.31,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_12447,80193.0,22,32.75,0,Legitimate,LEGITIMATE,0.0296,2.96,LOW,V1
TX_MON_12448,134477.0,13,109.78,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_12449,154702.0,18,320.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_12450,166044.0,22,1.98,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_12451,28862.0,8,99.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_12452,64956.0,18,12.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_12453,63063.0,17,31.32,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_12454,128285.0,11,9.57,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_12455,144486.0,16,28.98,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V9
TX_MON_12456,49199.0,13,1.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_12457,67392.0,18,20.0,0,Legitimate,LEGITIMATE,0.0029,0.29,LOW,cos_hour
TX_MON_12458,67433.0,18,4.8,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_12459,143176.0,15,2.28,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_12460,132766.0,12,431.24,0,Legitimate,LEGITIMATE,0.011,1.1,LOW,Amount
TX_MON_12461,19275.0,5,2.69,0,Legitimate,LEGITIMATE,0.0164,1.64,LOW,V4
TX_MON_12462,129942.0,12,7.85,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_12463,28903.0,8,79.99,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V19
